Date,Open,High,Low,Close,Adj Close,Volume
2023-05-18,331.52,337.49,331.5,337.27,333,64213500
2023-05-17,328.24,331.71,327.04,331.12,326.92,47486100
2023-05-16,326.06,328.9,326.02,327.16,323.01,40019200
2023-05-15,325.51,327.03,323.96,326.79,322.65,33375600
2023-05-12,326.74,327.17,322.94,325.03,320.91,48396200
2023-05-11,325.7,326.75,324.12,326.2,322.07,44278500
2023-05-10,324.12,326.01,321.6,325.14,321.02,60446600
2023-05-09,322,322.88,321.32,321.64,317.56,31768800
2023-05-08,322.42,324.04,321.32,323.69,319.59,36465800
2023-05-05,318.47,323.76,316.21,322.89,318.8,51776000
2023-05-04,317.06,318.23,315.12,316.17,312.16,50224500
2023-05-03,319.75,322.47,317.18,317.29,313.27,59882100
2023-05-02,322.12,322.45,317.61,319.38,315.33,56519400
2023-05-01,322.09,323.63,321.09,322.19,318.11,41013400
2023-04-28,320.11,322.65,318.96,322.56,318.47,59652500
2023-04-27,315.7,320.86,315.05,320.35,316.29,65430400
2023-04-26,313.44,314.94,311.34,311.87,307.92,55400500
2023-04-25,314.29,314.97,309.89,309.99,306.06,57121600
2023-04-24,316.38,317.74,313.74,315.95,311.95,44043100
2023-04-21,315.91,317.4,314.1,316.61,312.6,59002300
2023-04-20,315.69,319.27,314.97,316.28,312.27,62462100
2023-04-19,316.41,319.79,316.28,318.71,314.67,38960100
2023-04-18,320.99,321.42,317.64,318.86,314.82,46746900
2023-04-17,318.15,319.2,316.04,318.84,314.8,43007000
2023-04-14,317.59,320.36,315.61,318.57,314.53,56278300
2023-04-13,314.83,319.65,313.63,319.17,315.13,54613800
2023-04-12,317.82,318.42,312.57,313.04,309.07,62813300
2023-04-11,317.83,317.89,315.31,315.83,311.83,40113600
2023-04-10,315.07,317.92,313.25,317.87,313.84,45134700
2023-04-06,314.24,318.55,312.82,318.05,314.02,46916500
2023-04-05,318.1,319.06,314.07,315.92,311.92,62795700
2023-04-04,320.6,321.63,317.83,319.07,315.03,45875400
2023-04-03,318.77,320.42,317.42,320.15,316.09,47126800
2023-03-31,315.91,321.17,315.6,320.93,316.86,62138100
2023-03-30,315.24,316.32,312.81,315.68,311.68,58354800
2023-03-29,310.88,313.35,310.05,312.72,308.76,53274300
2023-03-28,308.17,308.2,304.77,307.12,303.23,48585900
2023-03-27,311.6,312.7,307.89,308.76,304.85,50287400
2023-03-24,309.32,310.99,306.95,310.89,306.95,57195200
2023-03-23,309.92,314.15,307.01,309.75,305.82,74576000
2023-03-22,310.27,315.25,305.95,306.12,302.24,75791900
2023-03-21,307.94,310.8,306.4,310.34,306.41,49757000
2023-03-20,0.47 Dividend,,,,,
2023-03-20,304.26,306.3,302.01,305.97,302.09,56359500
2023-03-17,306.72,309.15,303.37,305.36,301.02,89923700
2023-03-16,298,307.18,297.19,306.81,302.45,98198100
2023-03-15,294.71,299.27,293.24,298.93,294.69,83631500
2023-03-14,294.31,297.93,293.45,297.37,293.15,73602500
2023-03-13,286.73,294.47,285.19,290.69,286.56,97123600
2023-03-10,292.83,294.35,287.38,288.55,284.45,98593600
2023-03-09,298.33,300.98,291.83,292.66,288.5,71456700
2023-03-08,296.77,298.43,294.88,297.82,293.59,50876300
2023-03-07,300.07,301.01,295.72,296.34,292.13,65955800
2023-03-06,300.94,304,299.82,300.02,295.76,56736300
2023-03-03,295.39,299.92,294.87,299.68,295.42,60511500
2023-03-02,288.66,294.43,288.37,293.61,289.44,53565900
2023-03-01,293.26,293.93,290.2,291.2,287.07,58287000
2023-02-28,293.3,296.12,292.96,293.56,289.39,48243100
2023-02-27,295.07,296.49,293.34,293.94,289.77,48995000
2023-02-24,291.76,292.97,290.05,291.85,287.71,74332000
2023-02-23,297.97,298.13,292.55,296.82,292.61,69294400
2023-02-22,294.62,296.36,292.56,294.25,290.07,51389200
2023-02-21,297.26,298.73,293.89,294.03,289.86,46526700
2023-02-17,301.07,301.93,298.1,301.16,296.88,58230700
2023-02-16,304.38,308.43,303.15,303.3,298.99,59498600
2023-02-15,304.9,309.27,304.2,309.1,304.71,43100600
2023-02-14,302.89,307.72,300.91,306.75,302.39,64079100
2023-02-13,301.13,305.1,299.93,304.5,300.18,39636700
2023-02-10,299.48,301.57,297.25,299.7,295.44,50050100
2023-02-09,308.84,308.99,300.2,301.68,297.4,49137800
2023-02-08,308.54,309.5,303.67,304.37,300.05,56720900
2023-02-07,303.46,311.03,302.32,309.88,305.48,67584000
2023-02-06,303.51,305.91,302.22,303.59,299.28,40802300
2023-02-03,304.94,312.39,304.54,306.18,301.83,76170800
2023-02-02,307.57,313.68,306.73,311.72,307.29,83070600
2023-02-01,294.41,303.43,292.3,300.92,296.65,67562200
2023-01-31,290.31,294.72,290.2,294.62,290.44,46705100
2023-01-30,292.93,294.38,289.89,290.27,286.15,49405800
2023-01-27,292,298.26,291.88,296.26,292.05,56441900
2023-01-26,291.22,293.52,288.52,293.34,289.17,51596300
2023-01-25,283.77,288.36,281.18,287.73,283.64,50872000
2023-01-24,287.31,289.55,286.78,288.37,284.28,44875100
2023-01-23,283.54,290.21,282.73,288.96,284.86,52799900
2023-01-20,276.79,283.02,275.71,282.68,278.67,60613600
2023-01-19,276.22,277.38,273.89,275.15,271.24,44150400
2023-01-18,283.11,284.69,277.67,277.88,273.93,47754500
2023-01-17,280.77,282.85,279.58,281.54,277.54,36269700
2023-01-13,276.5,281.22,276.16,280.97,276.98,44802900
2023-01-12,278.12,280.1,273.74,279.05,275.09,60600000
2023-01-11,273.92,277.66,273.12,277.55,273.61,44077000
2023-01-10,269.49,272.94,268.97,272.83,268.96,35247800
2023-01-09,270.83,275.29,269.92,270.54,266.7,45568700
2023-01-06,263.35,269.94,260.34,268.8,264.98,54659700
2023-01-05,264.04,264.21,261.26,261.58,257.87,45396700
2023-01-04,266.64,267.45,262.53,265.74,261.97,47754900
2023-01-03,268.65,270.15,262.13,264.48,260.72,42335300
2022-12-30,263.62,266.41,262.29,266.28,262.5,37858300
2022-12-29,262.96,267.4,262.25,266.44,262.66,45893600
2022-12-28,263.17,265.47,259.73,260.1,256.41,47139000
2022-12-27,266.74,266.85,263.03,263.58,259.84,38009000
2022-12-23,265.47,268.04,263.53,267.36,263.56,39373600
2022-12-22,270.38,270.51,262.46,266.76,262.97,60278400
2022-12-21,270.6,274.78,269.74,273.45,269.57,46394700
2022-12-20,268.56,271.32,266.95,269.54,265.71,51064200
2022-12-19,0.66 Dividend,,,,,
2022-12-19,273.87,273.96,268.49,269.75,265.92,44167900
2022-12-16,276.2,277.77,272.61,274.25,269.71,68300400
2022-12-15,282.33,283.01,275.67,276.89,272.31,60554100
2022-12-14,288.05,291.41,283.19,286.51,281.77,64984400
2022-12-13,296.65,296.88,285.91,288.65,283.87,80667700
2022-12-12,282.22,285.64,281.16,285.58,280.85,35732500
2022-12-09,282.81,285.64,281.59,282.04,277.37,47860500
2022-12-08,281.91,284.84,279.79,283.85,279.15,42594900
2022-12-07,280.47,282.57,278.78,280.53,275.89,45614300
2022-12-06,287.48,287.62,280.26,281.68,277.02,53937600
2022-12-05,290.38,291.68,286.15,287.64,282.88,41482100
2022-12-02,288.54,293.45,288.36,292.55,287.71,53583200
2022-12-01,293.69,295.75,290.88,293.72,288.86,51547300
2022-11-30,280.84,293.47,279.97,293.36,288.5,74718100
2022-11-29,282.94,283.35,279.17,280.57,275.93,35618900
2022-11-28,284.9,286.96,281.76,282.71,278.03,38714200
2022-11-25,287.19,287.91,286.42,286.92,282.17,15498800
2022-11-23,285.97,289.46,285.79,288.82,284.04,46390000
2022-11-22,282.64,286.11,280.46,285.95,281.22,41873400
2022-11-21,283.4,284.58,281.04,281.89,277.22,40083500
2022-11-18,287.89,287.99,282.32,284.82,280.11,53588600
2022-11-17,280.88,286.32,280.72,284.81,280.1,55462100
2022-11-16,287.39,289.48,284.6,285.44,280.71,48859800
2022-11-15,292.21,293.26,285.97,289.39,284.6,73985400
2022-11-14,285.86,289.21,284.44,285.44,280.71,55290700
2022-11-11,282.56,288.64,281.19,287.96,283.19,66961800
2022-11-10,276.01,283.05,273.85,282.75,278.07,99256700
2022-11-09,267.76,268.56,263.03,263.32,258.96,64862100
2022-11-08,269.14,272.85,265.52,269.54,265.08,63213800
2022-11-07,265.75,268.14,263.57,267.59,263.16,47333800
2022-11-04,265.53,266.61,259.08,264.68,260.3,78313200
2022-11-03,263.01,264.5,260.1,260.49,256.18,70038900
2022-11-02,275.08,278.21,265.61,265.68,261.28,79803100
2022-11-01,281.5,282.07,274.74,275.11,270.56,45895900
2022-10-31,278.92,279.76,275.99,277.95,273.35,47742000
2022-10-28,272.23,281.7,272.06,281.22,276.56,62651300
2022-10-27,276.79,278.28,272.34,272.87,268.35,57760300
2022-10-26,278.46,283.98,277.43,277.93,273.33,63492400
2022-10-25,279.41,284.6,277.9,284.21,279.51,59014500
2022-10-24,275.69,279.4,271.97,278.45,273.84,63963600
2022-10-21,267.98,275.97,266.82,275.42,270.86,77897700
2022-10-20,269.58,274.84,267.92,269.11,264.66,60605500
2022-10-19,269.93,273.68,268.07,270.49,266.01,53115400
2022-10-18,276.53,277.21,268.74,271.48,266.99,69781000
2022-10-17,266.84,270.24,266.74,269.35,264.89,64576500
2022-10-14,271.2,271.81,260.14,260.74,256.42,77244300
2022-10-13,255.16,270.17,254.26,268.82,264.37,112894100
2022-10-12,263.4,265.36,261.95,262.66,258.31,50580200
2022-10-11,264.7,267.63,261.03,262.75,258.4,66522500
2022-10-10,269.3,269.7,263.64,266.41,262,60393000
2022-10-07,275.02,275.15,267.74,269.1,264.65,71354700
2022-10-06,280.96,284.18,279.43,279.76,275.13,53489400
2022-10-05,278.28,283.81,275.42,281.98,277.31,55766300
2022-10-04,278.99,282.85,278.99,282.13,277.46,66696900
2022-10-03,269.07,275.16,267.53,273.53,269,61267400
2022-09-30,271.03,275.19,267.1,267.26,262.84,78482400
2022-09-29,275.86,276.25,268.84,271.87,267.37,81216000
2022-09-28,274.46,281.25,272.95,279.94,275.31,79652100
2022-09-27,277.81,280.21,272.11,274.48,269.94,69780100
2022-09-26,275.03,279.49,273.56,274.37,269.83,71176700
2022-09-23,277.55,277.85,272.02,275.51,270.95,74815200
2022-09-22,282,283.03,278.82,280.07,275.43,62757100
2022-09-21,289.59,293.95,283.42,283.56,278.87,82931000
2022-09-20,288.49,291.07,286.38,288.73,283.95,51271100
2022-09-19,0.52 Dividend,,,,,
2022-09-19,286.1,291.21,286.04,291.05,286.23,52613800
2022-09-16,287.72,289.72,285.62,289.32,284.02,79920400
2022-09-15,294.07,296.53,289.46,291.1,285.77,65299400
2022-09-14,294.87,296.93,293.06,296.03,290.61,54907200
2022-09-13,301.8,303.02,292.79,293.7,288.32,79562200
2022-09-12,308.5,311.08,308.18,310.74,305.05,45905700
2022-09-09,302.83,307.6,300.52,307.09,301.46,56125200
2022-09-08,296.85,301.87,295.45,300.52,295.02,55649800
2022-09-07,293.54,299.99,293.27,298.97,293.49,49260400
2022-09-06,295.66,296.6,290.87,293.05,287.68,57005400
2022-09-02,302.34,303.75,293.52,295.17,289.76,64666800
2022-09-01,296.72,299.78,292.95,299.4,293.92,57990700
2022-08-31,303.99,304.91,299.16,299.27,293.79,50044000
2022-08-30,306.1,306.73,298.44,301.02,295.51,51184500
2022-08-29,304.62,307.22,303.28,304.41,298.83,48321900
2022-08-26,320.28,321.51,307.35,307.44,301.81,69047700
2022-08-25,316.83,320.6,315.76,320.58,314.71,38098300
2022-08-24,313.61,316.87,312.99,315.01,309.24,38057100
2022-08-23,314.12,317,313.33,314.1,308.35,39497100
2022-08-22,318.5,318.74,313.53,314.36,308.6,51098900
2022-08-19,326.17,326.84,322.08,322.86,316.95,51770600
2022-08-18,328.44,330.49,326.79,329.28,323.25,41937200
2022-08-17,329.07,331.43,326.36,328.49,322.47,47842200
2022-08-16,332.06,334.42,329.16,332.28,326.19,41186900
2022-08-15,329.42,333.57,329.4,333.06,326.96,38266600
2022-08-12,326.18,330.59,325.1,330.39,324.34,40928400
2022-08-11,328.31,330.36,323.36,324.08,318.14,45897700
2022-08-10,324.59,326.23,322.06,325.93,319.96,51459600
2022-08-09,318.77,319.03,315.42,317.08,311.27,39764200
2022-08-08,322.69,326.47,319.21,320.71,314.84,43878500
2022-08-05,319.19,323.83,318.39,321.75,315.86,53894000
2022-08-04,322.97,324.72,320.77,324.4,318.46,38973700
2022-08-03,316.05,323.73,315.99,322.89,316.98,53735700
2022-08-02,312.92,318.55,311.84,314.33,308.57,48676500
2022-08-01,313.65,318.81,312.53,315.27,309.49,46358800
2022-07-29,311.39,316.39,309.93,315.46,309.68,57501000
2022-07-28,306.59,310.4,302.75,309.81,304.14,55139900
2022-07-27,299.04,308.54,298.46,306.81,301.19,69304400
2022-07-26,298.53,298.79,293.54,294.37,288.98,50074100
2022-07-25,302.02,302.5,298.22,300.27,294.77,40582400
2022-07-22,306.43,308.55,300.12,301.99,296.46,57127700
2022-07-21,303.5,307.44,300.78,307.38,301.75,55049400
2022-07-20,298.73,304.24,297.93,303.03,297.48,67769400
2022-07-19,293.11,298.6,291.47,298.3,292.84,55172600
2022-07-18,294.72,296.16,288.2,289.4,284.1,59519600
2022-07-15,289.73,291.98,288.08,291.87,286.52,63818100
2022-07-14,282.99,287.56,279.8,286.67,281.42,63741800
2022-07-13,280.6,288.05,280.02,285.65,280.42,73939400
2022-07-12,290.32,292.28,284.61,286.24,281,55797100
2022-07-11,292.88,293.11,288.14,289.04,283.75,55273900
2022-07-08,292.08,296.75,291.12,295.35,289.94,59895500
2022-07-07,289.63,295.7,289.63,294.98,289.58,56620100
2022-07-06,287.35,290.95,285.59,288.8,283.51,63194700
2022-07-05,278.31,287.08,276.75,286.96,281.7,61829300
2022-07-01,278.95,282.53,277.03,282.13,276.96,56675100
2022-06-30,280.75,283.94,275.78,280.28,275.15,79313600
2022-06-29,283.4,285.34,280.84,283.8,278.6,57302700
2022-06-28,293,295.65,283.35,283.54,278.35,61609800
2022-06-27,296,296.58,291.29,292.45,287.09,54151500
2022-06-24,287.74,295.04,287.5,294.61,289.21,58422300
2022-06-23,283.21,285.72,280.31,284.85,279.63,57457800
2022-06-22,278.52,285.18,277.91,280.67,275.53,67472900
2022-06-21,0.53 Dividend,,,,,
2022-06-21,278.75,283.45,278.64,281.08,275.93,51633700
2022-06-17,272.18,277.19,270.51,274.69,269.14,82703400
2022-06-16,275.59,276.06,269.28,271.39,265.91,81910300
2022-06-15,279.42,286.83,276.61,282.8,277.09,86051400
2022-06-14,277.66,278.66,273.34,275.91,270.34,64697500
2022-06-13,279.75,282.34,274.53,275.41,269.85,94442000
2022-06-10,293.65,294.87,288.38,288.84,283.01,85963500
2022-06-09,305.91,309.05,299.23,299.4,293.35,55900500
2022-06-08,309.05,311.72,306.77,307.64,301.43,38342100
2022-06-07,303.81,310.67,302.69,309.87,303.61,44900300
2022-06-06,310.75,312.35,305.62,307.22,301.01,51785000
2022-06-03,309.03,310.47,304.92,306.2,300.01,60914700
2022-06-02,304.85,314.56,303.4,314.38,308.03,59291300
2022-06-01,310.47,312.65,303.73,306,299.82,65341700
2022-05-31,309.07,311.33,304.33,308.28,302.05,60968300
2022-05-27,302.54,309.25,302.42,309.1,302.86,66985600
2022-05-26,290.44,300.92,290.15,299.33,293.28,59462200
2022-05-25,285.71,293.39,285.5,291.26,285.38,67144500
2022-05-24,288.13,288.86,282.25,287.24,281.44,73491100
2022-05-23,289.75,293.87,287.29,293.48,287.55,63648400
2022-05-20,293.13,293.8,280.21,288.68,282.85,91764200
2022-05-19,289.29,294.39,287.58,289.58,283.73,79920700
2022-05-18,301.54,302.25,289.85,291.14,285.26,79477100
2022-05-17,304.45,306.56,300.55,306.17,299.99,62715300
2022-05-16,300.15,302.26,297.13,298.44,292.41,59190400
2022-05-13,295.72,303,294.08,301.94,295.84,83684900
2022-05-12,287.45,295.75,284.94,291.15,285.27,120910900
2022-05-11,298.44,304.09,290.95,291.84,285.94,140326100
2022-05-10,304.51,305.76,296.57,300.76,294.68,124124600
2022-05-09,303.48,309.35,295.72,297.15,291.15,113387300
2022-05-06,310.95,315.09,305.11,309.25,303,139572800
2022-05-05,325.17,325.25,309.62,313,306.68,154607400
2022-05-04,319.31,330.29,313.89,329.6,322.94,116083400
2022-05-03,318.5,321.17,315.98,318.82,312.38,78185500
2022-05-02,312.83,318.72,309.65,318.48,312.05,115511800
2022-04-29,323.7,327.23,312.6,313.25,306.92,91977900
2022-04-28,321.85,329.89,317.52,328.01,321.38,99450000
2022-04-27,317.24,322.88,315,316.76,310.36,111204200
2022-04-26,327.47,327.66,316.86,317.14,310.73,105819600
2022-04-25,323.73,329.9,322.43,329.58,322.92,101755900
2022-04-22,334.31,335.56,324.96,325.4,318.83,82562100
2022-04-21,345.19,347.87,333.2,334.15,327.4,75801000
2022-04-20,347.09,347.56,339.96,341.21,334.32,65500000
2022-04-19,338.03,346.85,336.98,346.26,339.27,56515700
2022-04-18,337.35,341.04,335.79,338.69,331.85,58560600
2022-04-14,346.44,346.97,338.21,338.43,331.59,73519400
2022-04-13,339.8,347.43,339.06,346.35,339.35,61367800
2022-04-12,345.76,347.69,338.04,339.45,332.59,72790200
2022-04-11,344.81,345.75,340.54,340.89,334,66107400
2022-04-08,352.32,353.09,348.5,349.15,342.1,61956100
2022-04-07,352.24,356.35,348.69,354.1,346.95,63777400
2022-04-06,355.65,356.78,350.56,353.26,346.12,90077100
2022-04-05,367.81,368.54,359.93,361.1,353.81,62738700
2022-04-04,362.71,369.31,362.44,369.3,361.84,45950200
2022-04-01,362.81,363.61,358.59,361.85,354.54,54527800
2022-03-31,367.24,367.6,361.68,362.54,355.22,67011400
2022-03-30,369.28,370.98,365.57,367.09,359.67,68757700
2022-03-29,368.9,371.83,366.06,371.19,363.69,68073000
2022-03-28,359.34,365.01,358.07,364.91,357.54,56833900
2022-03-25,359.59,360.67,354.94,359.35,352.09,57584200
2022-03-24,353.8,359.7,351.59,359.65,352.38,53555300
2022-03-23,354.01,357.66,351.77,351.83,344.72,70615500
2022-03-22,350.59,357.85,350.2,356.96,349.75,63345900
2022-03-21,0.43 Dividend,,,,,
2022-03-21,350.2,352.48,345.58,350.08,343.01,73799100
2022-03-18,342.74,351.79,341.55,351.49,343.96,85446300
2022-03-17,338.37,344.5,337.04,344.44,337.07,67810000
2022-03-16,332.17,340.44,328.4,340.32,333.03,105243000
2022-03-15,320.88,328.95,319.23,328.15,321.12,76471000
2022-03-14,323.13,326.59,317.45,318.17,311.36,79802600
2022-03-11,334.32,334.64,323.9,324.4,317.45,66228400
2022-03-10,330.82,332.51,326.71,331.27,324.18,69362700
2022-03-09,331.75,336.38,329.09,334.99,327.82,64723400
2022-03-08,324.05,333.21,319.94,323.35,316.43,116153900
2022-03-07,337.29,338.48,324.65,324.86,317.9,89933800
2022-03-04,339.84,341.31,334.92,337.3,330.08,76936300
2022-03-03,349.93,350.04,340.35,342.26,334.93,71089400
2022-03-02,343.08,348.59,340.24,347.22,339.79,70609000
2022-03-01,345.75,348.08,338.9,341.49,334.18,67407000
2022-02-28,342.51,348.54,341.32,346.8,339.37,77515500
2022-02-25,341.31,345.98,337.39,345.77,338.37,78842100
2022-02-24,318.84,341.04,318.26,340.49,333.2,130614100
2022-02-23,341.32,342.18,329.1,329.42,322.37,86215400
2022-02-22,338.49,344.04,334.35,338.08,330.84,85967100
2022-02-18,346.41,346.81,339.14,341.51,334.2,80001500
2022-02-17,352.74,353.46,345.02,345.45,338.05,61801400
2022-02-16,353.82,357.09,350.71,356.04,348.42,58947100
2022-02-15,352.91,356.37,351.82,356.13,348.5,55128800
2022-02-14,346.49,350.98,343.89,347.49,340.05,80254400
2022-02-11,358.43,360.07,345.8,347.06,339.63,101569100
2022-02-10,359.52,366.49,356.54,358.43,350.76,112468500
2022-02-09,363.76,366.81,362.12,366.73,358.88,55766400
2022-02-08,353.96,360.24,352.8,359.12,351.43,64720900
2022-02-07,358.62,361.05,353.84,355.13,347.53,58198100
2022-02-04,354.08,361.4,351.97,358.01,350.34,86318300
2022-02-03,358.53,361.93,352.46,353.55,345.98,95384800
2022-02-02,369.76,370.1,364.29,368.49,360.6,78777100
2022-02-01,364.43,366.19,359.14,365.52,357.69,74433000
2022-01-31,353.2,363.65,351.52,363.05,355.28,94326400
2022-01-28,343.03,352.02,337.95,351.8,344.27,108167900
2022-01-27,349.4,351.27,340.05,341.1,333.8,95255700
2022-01-26,352.91,356.88,340.78,344.57,337.19,146559500
2022-01-25,346.67,351.03,341.68,345.11,337.72,124398400
2022-01-24,345.91,353.98,334.15,353.3,345.74,198685800
2022-01-21,359.47,362.18,351.4,351.69,344.16,143388900
2022-01-20,369.79,373.87,361.17,361.72,353.98,88610700
2022-01-19,372.15,374.69,366.21,366.48,358.63,81791500
2022-01-18,374.04,376.22,369.77,370.55,362.62,75450900
2022-01-14,375.07,380.35,374.86,380.01,371.87,80121200
2022-01-13,388.77,389.47,376.7,377.66,369.57,77994000
2022-01-12,388.46,390.2,385.01,387.35,379.06,54576400
2022-01-11,379.36,385.99,377.22,385.82,377.56,68295700
2022-01-10,374.82,380.64,369.31,380.11,371.97,91770500
2022-01-07,384.03,385.76,378.04,379.86,371.73,72652300
2022-01-06,382.42,387.35,380.13,384.02,375.8,70814300
2022-01-05,394.74,395.89,384.03,384.29,376.06,75739800
2022-01-04,402.24,402.28,393.29,396.47,387.98,58027200
2022-01-03,399.05,401.94,396.88,401.68,393.08,40575900
2021-12-31,399.66,401.06,397.34,397.85,389.33,34752900
2021-12-30,401.33,403.57,399.75,400.35,391.78,23850100
2021-12-29,401.75,403.05,399.11,401.55,392.95,32248500
2021-12-28,404.4,404.58,400.71,401.61,393.01,33113700
2021-12-27,398.25,403.48,398.22,403.48,394.84,32820700
2021-12-23,394.31,398.43,394.14,396.92,388.42,29595500
2021-12-22,388.91,394.16,388.23,393.95,385.52,37042200
2021-12-21,384.05,389.53,380.2,389.21,380.88,48899500
2021-12-20,0.49 Dividend,,,,,
2021-12-20,379.57,381.5,377.47,380.69,372.54,65336800
2021-12-17,383.33,389.19,381.77,384.91,376.19,80492500
2021-12-16,398.04,398.48,385.21,386.84,378.07,82591400
2021-12-15,387.94,397.42,383.88,397.05,388.05,73858000
2021-12-14,387.3,390.09,383.63,388.2,379.4,75199200
2021-12-13,398,398.33,391.88,392.26,383.37,50166400
2021-12-10,396.62,398.28,393.36,398.01,388.99,52545800
2021-12-09,398.35,400.2,393.53,393.73,384.81,49973700
2021-12-08,398.17,399.82,396.22,399.61,390.56,39204000
2021-12-07,393.03,398.46,392.99,397.83,388.82,56005300
2021-12-06,383.63,387.6,379.3,386.2,377.45,67588800
2021-12-03,391.31,392.34,378.9,383.13,374.45,105349100
2021-12-02,385.8,391.74,384.34,389.91,381.08,84416600
2021-12-01,398.28,400.48,386.64,387.12,378.35,77766500
2021-11-30,398.78,401.19,391.75,393.82,384.9,81332700
2021-11-29,395.89,400.73,395.14,399.69,390.63,54447100
2021-11-26,396.11,397.54,389.77,391.2,382.34,51533300
2021-11-24,394.93,399.05,392.54,398.76,389.72,46954400
2021-11-23,398.11,400.23,392.92,397.48,388.47,70098700
2021-11-22,405.57,408.71,399.19,399.3,390.25,61715400
2021-11-19,403.43,405.3,402.58,403.99,394.84,45191700
2021-11-18,399.73,402.27,397.45,401.75,392.65,45721500
2021-11-17,397.75,399.72,396.64,397.63,388.62,28703300
2021-11-16,393.86,397.93,393.66,397.42,388.41,27872900
2021-11-15,395.91,396.24,392.1,394.61,385.67,33716900
2021-11-12,391.77,395.25,390.13,394.7,385.76,34730600
2021-11-11,392.57,392.75,390.24,390.59,381.74,32243000
2021-11-10,392.47,395.36,387.53,389.51,380.68,54937400
2021-11-09,399.16,399.57,393.92,395.32,386.36,50490700
2021-11-08,398.57,399.62,397.4,398.06,389.04,29256300
2021-11-05,400.04,400.99,397.16,398.6,389.57,43383800
2021-11-04,394.48,399.2,393.92,398.22,389.2,40265300
2021-11-03,389.55,393.61,388.48,393.18,384.27,33748900
2021-11-02,386.8,389.54,386.75,389.05,380.23,25135300
2021-11-01,386.56,387.56,384.42,387.43,378.65,30765300
2021-10-29,381.06,386.28,380.7,386.11,377.36,37310100
2021-10-28,381.95,384.48,381.16,384.22,375.51,38007000
2021-10-27,379.58,383.15,379.31,380,371.39,45760500
2021-10-26,380.23,382.71,377.91,379.12,370.53,47191300
2021-10-25,375.56,378.87,373.56,377.93,369.37,32597800
2021-10-22,375.98,376.97,372.39,374.1,365.62,36275800
2021-10-21,374.16,377.47,373.85,377.27,368.72,25469300
2021-10-20,375.94,376.57,373.46,374.98,366.48,31390300
2021-10-19,373.75,375.52,372.7,375.47,366.96,29091000
2021-10-18,367.61,372.87,366.99,372.65,364.21,34513500
2021-10-15,367.88,369.06,366.82,368.94,360.58,40419900
2021-10-14,363.69,366.85,363.01,366.63,358.32,43433900
2021-10-13,359.51,360.69,357.43,360,351.84,40120800
2021-10-12,359.88,360.33,356.48,357.14,349.05,43905100
2021-10-11,359.58,363.2,358.3,358.39,350.27,34847200
2021-10-08,364.08,364.32,360.61,361.16,352.98,41822300
2021-10-07,362.8,365.69,362.25,362.97,354.75,39411200
2021-10-06,354.08,359.95,353.15,359.67,351.52,56806500
2021-10-05,353.71,359.69,353.48,357.38,349.28,47232900
2021-10-04,358.52,358.86,350.32,352.62,344.63,76766000
2021-10-01,358.6,361.25,354.38,360.18,352.02,56375500
2021-09-30,360.97,362.68,357.1,357.96,349.85,61384600
2021-09-29,361.17,363.37,358.64,359.28,351.14,58076600
2021-09-28,365.67,370.3,359.35,359.87,351.72,97701600
2021-09-27,370.2,371.25,367.73,370.35,361.96,43338100
2021-09-24,370.65,373.76,370.27,373.33,364.87,36056800
2021-09-23,370.76,374.04,370.1,372.98,364.53,44652000
2021-09-22,367.09,371.07,365.96,369.57,361.2,46972900
2021-09-21,367.58,368.81,364.99,366.15,357.85,41927500
2021-09-20,0.41 Dividend,,,,,
2021-09-20,367.46,369.25,360.93,365.7,357.41,76203200
2021-09-17,377.82,377.87,372.76,373.83,364.95,60912300
2021-09-16,376.68,378.9,374.7,378.31,369.33,35193100
2021-09-15,375.73,378.41,373.37,378.05,369.07,34097900
2021-09-14,377.86,378.61,374.28,375.26,366.35,41826600
2021-09-13,378.99,379.43,374.22,376.33,367.4,48741800
2021-09-10,381.23,381.97,376.25,376.59,367.65,40249400
2021-09-09,381.01,382.15,379.22,379.47,370.46,29399000
2021-09-08,381.93,381.93,378.45,380.78,371.74,32949200
2021-09-07,381.68,382.78,380.49,382.11,373.04,23970200
2021-09-03,379.22,381.98,379.2,381.57,372.51,24605400
2021-09-02,381.97,382.31,379.15,380.4,371.37,25453400
2021-09-01,381.04,382.71,380.37,380.58,371.54,28138300
2021-08-31,380.51,380.58,378.36,379.95,370.93,29628200
2021-08-30,376.85,380.76,376.83,380.26,371.23,27295700
2021-08-27,373.07,376.56,372.57,376.04,367.11,27104700
2021-08-26,373.92,374.62,371.97,372.42,363.58,29133300
2021-08-25,374.63,375.39,373.86,374.8,365.9,20441900
2021-08-24,373.84,374.99,373.36,374.37,365.48,21732900
2021-08-23,368.8,373.94,368.79,373.23,364.37,34034700
2021-08-20,365.06,368.14,364.74,367.73,359,39486000
2021-08-19,360.22,365.68,359.96,363.96,355.32,48499400
2021-08-18,365.18,366.62,361.87,362.21,353.61,38541900
2021-08-17,366.15,367.15,363.23,365.73,357.05,44793900
2021-08-16,367.67,369.02,363.7,368.98,360.22,34856900
2021-08-13,367.89,369.16,367.38,368.82,360.06,19336200
2021-08-12,365.69,367.9,364.3,367.53,358.8,25969200
2021-08-11,368.14,368.65,364.84,366.21,357.52,34249800
2021-08-10,369.26,369.56,365.62,366.84,358.13,35130800
