Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed
2020-01-17,223.28,223.56,222.12,223.38,216.32,24325200.0,211.0465,214.08919999999998,0.004970963995354127,79.0711010255972,3.9993973661779307,3.6543087880734326,0,4.799999999999983,0.014961292810872884,0.29354958787556495,0,0.2816559345825628,0.09000686302395797,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-21,222.76,223.84,222.66,223.28,216.22,21146300.0,211.0465,214.08919999999998,-0.00046227810650889545,78.53711578908492,4.050282560559509,3.7335035425706478,1,2.259999999999991,0.014076717407066619,-0.13068340650847676,0,0.28143312314787994,0.07341608974643345,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-22,224.41,225.15,223.59,223.87,216.79,20736400.0,211.0465,214.08919999999998,0.002636203866432263,79.3914323231346,4.089462897347801,3.804695413526079,1,3.6699999999999875,0.007144889755277495,-0.019384005712583252,0,0.28270314832557203,0.07127680950280914,1,1,0,0,0,0,0,0,0,0,0,0
2020-01-23,223.74,224.69,222.7,224.59,217.49,26496100.0,211.0465,214.08919999999998,0.003228931223764997,80.42206854180702,4.129396632468598,3.869635657314583,0,4.280000000000001,0.005402856983688364,0.2777579521999962,0,0.28426282836835187,0.10133685443865423,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-24,225.64,225.88,221.67,222.7,215.66,37436500.0,211.5685,214.08919999999998,-0.008414179962297208,70.49634999243074,3.9676421898143133,3.889236963814529,0,0.4099999999999966,-0.002549044872099948,0.4129060503243873,0,0.2801853791136561,0.15843512615699362,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-27,217.67,219.28,217.18,218.1,211.2,42264400.0,211.777,214.08919999999998,-0.020680701103588994,53.24767260922338,3.4399127297311622,3.799372116997856,1,-5.1200000000000045,-0.025865949842121205,0.12896237629051854,0,0.2702479891268019,0.18363207928749808,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-28,219.64,221.96,219.06,221.45,214.45,26731900.0,212.1565,214.08919999999998,0.015388257575757569,60.77855613381417,3.2465074521192037,3.688799184022126,1,-1.7700000000000102,-0.013706623490128633,-0.36750787897142745,0,0.2774893607539939,0.10256750162442296,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-29,222.68,222.93,220.83,221.81,214.8,28924500.0,212.62150000000003,214.08919999999998,0.0016320820704127659,61.49783485810012,3.0859020927125016,3.5682197657602015,1,-1.9899999999999807,-0.0036603614574186594,0.08202185403955564,0,0.2782692007753838,0.11401074598199956,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-30,220.38,222.7,219.69,222.6,215.56,39568100.0,213.10499999999996,214.08919999999998,0.003538175046554848,63.08109640239234,2.985531488132125,3.4516821102345863,0,-1.9300000000000068,0.020558514692725183,0.3679787031755086,0,0.27996256767897326,0.1695600097073951,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-31,223.53,223.56,218.29,219.07,212.14,52015800.0,213.2455,214.08919999999998,-0.0158656522545928,52.59911982425292,2.6000498863881774,3.2813556654653047,1,-3.5200000000000102,-0.010695395137625185,0.3145892777262491,0,0.27234241661282055,0.23452492478073553,0,1,0,0,0,0,0,0,0,0,0,0
