Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,daily_return,RSI_14,MACD,Signal_Line,target,momentum_5d,return_3d,volume_change,outlier_return,Adj Close_norm,Volume_norm,SMA_20_was_imputed,SMA_50_was_imputed,daily_return_was_imputed,RSI_14_was_imputed,MACD_was_imputed,Signal_Line_was_imputed,momentum_5d_was_imputed,return_3d_was_imputed,volume_change_was_imputed,outlier_return_was_imputed,Adj Close_norm_was_imputed,Volume_norm_was_imputed,day,weekday,month,year,SMA_10,MACD_diff,Bollinger_Middle,Bollinger_High,Bollinger_Low,Price_Change,Volatility_10d,Volume_Change,Unusual_Volume,momentum_3d,momentum_7d,momentum_10d,rolling_mean_3d,rolling_mean_5d,rolling_std_3d,rolling_std_5d,return_1d,rolling_return_3d,rolling_return_5d
2015-06-09,208.45,209.1,207.69,208.45,175.38,105034700.0,177.901,210.18439999999998,-0.000171027877544,40.135458761669916,-0.2140104835526131,0.2283298371238165,1,-2.910000000000025,-0.0080437484167463,0.1793263892085741,0,0.0418902278124724,0.1740640111808775,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,2015,210.798,-0.5196884395031045,211.4415,214.45713442744608,208.4258655725539,-0.00014389869531850064,1.5295881798705724,0.17932638920857413,0,-1.6800000000000068,-2.6899999999999977,-2.25,208.9,209.75,0.7535914012254314,1.427988095188533,-0.00014389869531850064,-0.00799505068291062,-0.013767978803936542
2015-06-10,209.37,211.41,209.3,210.95,177.49,134551300.0,177.942,210.2384,0.0120310183601324,50.79866502279131,-0.1660144251382291,0.1494609846714074,1,-0.9699999999999989,0.0057406636085444,0.2810176065624026,0,0.0465300378221479,0.234676244721744,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,2015,210.623,-0.3696953948645315,211.49,214.44055249063595,208.53944750936407,0.011993283761093876,1.3806604699683123,0.2810176065624026,0,1.1799999999999784,-0.6200000000000045,-1.75,209.29333333333332,209.55599999999998,1.4347938295567613,1.083918816148229,0.011993283761093876,0.005625208561758077,-0.004577198942997351
2015-06-11,211.48,212.09,211.2,211.63,178.06,73876400.0,178.0095,210.34239999999997,0.0032114485323115,53.23849850234903,-0.0810486879173595,0.103359050153654,0,1.5,0.0150714390148999,-0.4509425029709858,0,0.0477834462133872,0.1100805525055429,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,2015,210.54000000000002,-0.21437670899952876,211.57049999999998,214.4430561787366,208.69794382126335,0.0032235126807300674,1.279175081405464,-0.4509425029709858,0,3.1500000000000057,0.2699999999999818,-0.8300000000000125,210.34333333333333,209.856,1.6745546671679543,1.433659652776822,0.0032235126807300674,0.015109363008442012,0.007138438109741685
2015-06-12,210.64,211.48,209.68,210.01,176.7,135382400.0,177.917,210.42860000000002,-0.0076378748736382,47.22967997746792,-0.1220464870985438,0.0582779427032144,0,0.23999999999998067,0.0076045920188058,0.8325527502693688,0,0.0447928577711319,0.2363829056276686,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2015,210.427,-0.2101540954504726,211.4605,214.39451073617633,208.52648926382366,-0.0076548693474460805,1.270162281845126,0.8325527502693688,1,1.5600000000000023,-1.9099999999999966,-1.1299999999999955,210.86333333333334,209.904,0.8134699338843844,1.4340781010810237,-0.0076548693474460805,0.0074838090669224755,0.0011441102159506222
2015-06-15,208.64,209.45,207.79,209.11,175.94,124384200.0,177.77700000000002,210.482,-0.0043010752688171,44.24215373891635,-0.2134032074017682,0.0039417126822179,1,0.6300000000000239,-0.0087275016101437,-0.0812380338951,0,0.0431216465828128,0.213798140887517,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,2015,210.18099999999998,-0.25442922754944775,211.294,214.36167273352262,208.2263272664774,-0.004285510213799193,1.2623914694824354,-0.08123803389510009,0,-1.839999999999975,-1.0199999999999818,-2.4599999999999795,210.25,210.03000000000003,1.2770277992277892,1.298999615088523,-0.004285510213799193,-0.008722446077269352,0.0030218726016886244
2015-06-16,208.93,210.35,208.72,210.25,176.9,85308200.0,177.657,210.53040000000001,0.0054564055928156,48.67114972960288,-0.2059658434524749,-0.0380397985447206,1,1.8000000000000114,-0.0064825445496397,-0.3141556564258161,0,0.0452326501891107,0.1335557133097167,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6,2015,210.07,-0.1960129016139689,211.1515,214.13395720841027,208.16904279158973,0.005451676151307927,1.19416172364635,-0.3141556564258161,0,-1.3799999999999955,0.47999999999998977,-1.1100000000000136,209.79,210.39000000000001,0.6009991680531831,0.9557196241576783,0.005451676151307927,-0.006520814629305871,0.008635164307987608
2015-06-17,210.59,211.32,209.36,210.59,177.18,126708600.0,177.554,210.5966,0.001582815149802,49.94811327475732,-0.1754554774699102,-0.0655229343297585,1,-0.3599999999999852,0.0027381454738005,0.4853038746568325,0,0.0458483595742809,0.2185712880535995,0,0,0,0,0,0,0,0,0,0,0,0,17,2,6,2015,209.93699999999998,-0.12690121758258782,211.0295,213.8918100810357,208.16718991896434,0.0016171224732461909,1.0276840197474404,0.48530387465683256,0,0.5800000000000125,2.1100000000000136,-1.329999999999984,209.98333333333335,210.31800000000004,0.7751988992084113,0.9157073768404983,0.0016171224732461909,0.002761773248892929,-0.0017065655368569965
2015-06-18,211.31,213.34,210.63,212.78,179.03,165867900.0,177.55,210.69259999999997,0.0104413590698724,57.31439442935989,-0.0019735043784976,-0.0528130483395063,0,1.1500000000000057,0.0174805798124901,0.3090500565865299,0,0.049916439440584,0.2989847718863193,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,2015,210.202,0.0636430726282788,211.0245,213.87418401757077,208.1748159824292,0.010399354195355981,1.3682251276744681,0.30905005658652995,0,3.6699999999999875,4.3300000000000125,2.6500000000000057,211.20666666666668,210.548,1.373110823398383,1.3628719675743834,0.010399354195355981,0.017550571469561405,0.0054340121910883
2015-06-19,211.46,211.55,210.36,210.81,178.23,130478700.0,177.48,210.73080000000002,-0.0044685248282411,50.16260506696256,0.0701502466689021,-0.0282203893378246,0,0.8000000000000114,0.0075556493914333,-0.2133577382965601,0,0.0481572697686691,0.2263131750484573,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,2015,210.30599999999998,0.05468378438185756,210.89000000000001,213.50379417705346,208.27620582294657,-0.009258388946329577,1.3712621922884825,-0.21335773829656013,0,0.5600000000000023,-0.13999999999998636,1.039999999999992,211.39333333333332,210.708,1.2059159727500761,1.3304961480590793,-0.009258388946329577,0.0026634958382878438,0.003809342412266048
2015-08-31,198.11,199.13,197.01,197.67,167.12,163298800.0,172.48000000000002,207.194,-0.0080721747388413,40.554093992022935,-3.0246950607905774,-2.350363943384535,0,8.169999999999987,0.0166830104688709,0.0179809293928725,0,0.0237268009499516,0.2937091341370582,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,2015,198.755,-0.7882256610482576,204.00650000000002,218.445205308995,189.56779469100502,-0.008079084704937789,7.327778578047145,0.017980929392872547,0,3.2099999999999795,-6.300000000000011,-12.920000000000016,198.74,195.59,0.926660671445441,5.049361345754627,-0.008079084704937789,0.016507250848503352,0.04311345646437981
2015-09-01,193.12,194.77,190.73,191.77,162.14,256000400.0,171.73600000000002,206.7916,-0.0297989468645285,34.10661321956408,-3.34008504488574,-2.5483081636847764,1,4.5,-0.0378711216033699,0.5676808402756175,0,0.0127759697422816,0.4840715413523876,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2015,196.934,-0.9282405176209401,203.126,218.27679456662258,187.97520543337743,-0.029847726007993014,6.436840494804338,0.5676808402756175,1,-7.5,-6.060000000000002,-18.20999999999998,196.24,196.49,3.953947394693551,3.290296339237697,-0.029847726007993014,-0.03763737642394738,0.024029476157419793
2015-09-02,194.62,195.46,192.42,195.41,165.21,160269300.0,171.116,206.459,0.0189342543480943,40.40198263816495,-3.3042215276396973,-2.6994908364757606,1,0.9499999999999886,-0.0189368672552755,-0.3739490250796483,0,0.0195267833582549,0.2874880666187107,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,2015,195.643,-0.7073154804225661,202.39299999999997,217.5475677602497,187.23843223975024,0.01898107107472491,5.043268450783068,-0.37394902507964833,0,-3.8700000000000045,5.909999999999997,-12.909999999999997,194.95000000000002,196.68,2.976776780345489,3.168958819549569,0.01898107107472491,-0.01941991168205537,0.004885323459837387
2015-09-03,196.26,198.05,194.96,195.55,165.33,152087800.0,170.575,206.16,0.0007263482840023,40.636895788166974,-3.2288957346105747,-2.805371816102724,0,-3.719999999999999,-0.0101383442324318,-0.0510484540707422,0,0.0197906588090421,0.2706873853507259,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2015,194.801,-0.493491274194219,201.753,216.92833142965912,186.57766857034085,0.0007164423519778751,4.116242758200915,-0.05104845407074221,0,-2.119999999999976,8.280000000000001,-8.419999999999987,194.24333333333334,195.936,2.1431130005992554,2.8271151373796197,0.0007164423519778751,-0.010724945616431336,-0.018668138706277926
2015-09-04,192.85,193.86,191.61,192.59,162.83,207081000.0,169.926,205.81459999999998,-0.0151212726063025,37.29018337985134,-3.332513466743165,-2.910800146230812,1,-6.689999999999998,0.004539330025794,0.3615885034828565,0,0.0142932535843082,0.3836157267436906,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,2015,194.277,-0.4920367408680524,200.985,216.38119888154222,185.5888011184578,-0.015136793658910852,4.020212957321932,0.36158850348285654,0,0.8199999999999932,-1.8700000000000045,-5.240000000000009,194.51666666666665,194.598,1.6700099800113442,2.399608301369419,-0.015136793658910852,0.004275955571778622,-0.033570855078281836
2015-09-08,195.94,197.61,195.17,197.43,166.92,116025700.0,169.3705,205.5668,0.0251182214579621,45.232690437863994,-3.0494502828955774,-2.938530173563765,0,-0.23999999999998067,0.0107232971356618,-0.4397086164351147,0,0.0232870085319728,0.1966339907465342,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,2015,195.07,-0.12486842423408584,200.328,215.14250316412944,185.51349683587057,0.02513110753413983,3.745993415192256,-0.4397086164351147,0,2.0200000000000102,-1.8400000000000034,7.930000000000007,195.19000000000003,194.55,2.4400000000008464,2.32400516350568,0.02513110753413983,0.0103372396499668,-0.0012141447867657362
2015-09-09,199.32,199.47,194.35,194.79,164.69,149347700.0,168.78400000000002,205.35420000000002,-0.0133596932662353,42.10047031924367,-2.970817300873705,-2.944987599025753,1,3.019999999999982,-0.0033627444145757,0.2871949921439818,0,0.0183833230715102,0.2650605997072124,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,2015,195.822,-0.02479688811002223,199.634,214.11706100242628,185.1509389975737,-0.013371827989667295,2.5793099852474604,0.2871949921439818,0,-0.7600000000000193,-4.490000000000009,7.519999999999982,194.93666666666664,195.154,2.4233310408067408,1.7399080435474363,-0.013371827989667295,-0.0038864740475582638,0.015748031496062964
